"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Late-NK-cells","cDC2_1",0,1,0.558044104372045,2,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","cDC2_2",5,6,0.327987796657907,97,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","dnT_1",0,0,-0.310155476306081,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","dnT_2",0,0,-0.472487186508913,6,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","gdT_1",0,0,-0.00684068749006953,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","gdT_2",0,0,-0.249857908583548,8,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","gdT_3",0,0,-0.383709009143516,69,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","gdT_4",0,0,-0.270988948351226,12,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","pDC",23,61,0.425136124049721,456,"UCell","Standard",TRUE,"percentile"
"Monocytes","ASDC_mDC",0,0,0.327971543932826,1,"UCell","Standard",TRUE,"percentile"
"Monocytes","CD14 Mono",0,65,0.529182679803619,174,"UCell","Standard",TRUE,"percentile"
"Monocytes","CD16 Mono",0,6,0.265886099099248,58,"UCell","Standard",TRUE,"percentile"
"Monocytes","Doublet",0,3,2.27063133049369,3,"UCell","Standard",TRUE,"percentile"
"Monocytes","HSPC",0,2,0.196096976797543,23,"UCell","Standard",TRUE,"percentile"
"Monocytes","NK Proliferating",0,0,0.00222426992338129,2,"UCell","Standard",TRUE,"percentile"
"Monocytes","NK_2",0,0,-0.156363218739111,2,"UCell","Standard",TRUE,"percentile"
"Monocytes","NK_4",0,0,0.016412898918349,2,"UCell","Standard",TRUE,"percentile"
"Monocytes","NK_CD56bright",0,0,-0.0927213057679367,5,"UCell","Standard",TRUE,"percentile"
"Monocytes","Platelet",0,9,8.82546043369853,9,"UCell","Standard",TRUE,"percentile"
"Monocytes","cDC1",0,1,0.327651314458983,4,"UCell","Standard",TRUE,"percentile"
"Monocytes","cDC2_1",0,29,0.54794056488126,74,"UCell","Standard",TRUE,"percentile"
"Monocytes","cDC2_2",0,32,0.380620327327082,290,"UCell","Standard",TRUE,"percentile"
"Monocytes","dnT_2",0,0,-0.137691377110316,1,"UCell","Standard",TRUE,"percentile"
"Monocytes","pDC",0,1,0.81872731810596,3,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B intermediate kappa",0,0,-0.385097132326362,326,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B intermediate lambda",0,0,-0.341956325825331,492,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B memory kappa",0,0,-0.365954408007102,370,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B memory lambda",0,0,-0.371012158288142,236,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B naive kappa",2,0,-0.387313056094404,3874,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","B naive lambda",2,0,-0.369310777343828,2487,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","CD14 Mono",0,0,0.207910124277501,2,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","CD16 Mono",0,0,-0.0131467448211644,1,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","Doublet",1,0,6.81690453763095,1,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK Proliferating",0,0,-0.211491954313303,1,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK_1",0,0,-0.108056385259311,17,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK_2",0,0,0.0357908875920311,3,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK_3",0,0,-0.0940416365216356,1,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK_4",0,0,0.220423706793896,2,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","NK_CD56bright",0,0,0.158890381742808,1,"UCell","Standard",TRUE,"percentile"
"Naive-B-cells","Platelet",2,0,5.1469488865914,3,"UCell","Standard",TRUE,"percentile"
"Neutrophils","CD14 Mono",8,30,0.266942041455372,256,"UCell","Standard",TRUE,"percentile"
"Neutrophils","Doublet",0,0,0.167791118913261,3,"UCell","Standard",TRUE,"percentile"
"Neutrophils","HSPC",0,0,-0.275734913373846,1,"UCell","Standard",TRUE,"percentile"
"Neutrophils","NK_1",0,0,0.305013553961804,1,"UCell","Standard",TRUE,"percentile"
"Neutrophils","NK_2",0,0,-0.0140335341333496,2,"UCell","Standard",TRUE,"percentile"
"Neutrophils","NK_3",0,0,0.0848927402482245,1,"UCell","Standard",TRUE,"percentile"
"Neutrophils","Platelet",1,3,7.94426008378312,4,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","CD14 Mono",1,0,0.512108418000839,5,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","CD16 Mono",7,117,0.316210363829766,1080,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","Doublet",0,36,2.40269255790518,42,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK Proliferating",0,0,0.17524671794534,1,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK_1",0,0,-0.2116890186049,2,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","NK_2",0,0,0.0821646314614311,16,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","Platelet",0,1,8.93160145075578,1,"UCell","Standard",TRUE,"percentile"
"Non-classical-Monocytes","pDC",0,0,0.382114958049037,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","ASDC_mDC",0,0,0.423646257503056,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD14 Mono",1,1,0.485540867088737,6,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD16 Mono",0,0,0.0563578308250124,5,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 CTL",2,0,-0.269134609360778,1314,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 Naive",3,0,-0.461648277985861,15078,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 Proliferating",0,0,-0.212757713417021,13,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_1",3,0,-0.344844979953179,6008,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_2",0,0,-0.270872414340815,395,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_3",2,0,-0.321484107035908,5363,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_1",0,0,-0.361677549827021,1312,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_2",1,0,-0.349509670406098,332,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_3",2,0,-0.339546626774395,1691,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_4",0,0,-0.292670125932944,72,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 Naive",0,0,-0.762385181472047,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 Proliferating",0,0,-0.273876878624506,7,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_2",0,0,-0.286179320828478,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_3",0,0,-0.246897838703522,6,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_2",0,0,-0.0346267526052126,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_4",0,0,-0.105208613045451,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","Doublet",0,0,-0.449437233201812,20,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","HSPC",1,0,0.272867441395084,4,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","MAIT",1,0,-0.281438770635488,555,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","NK Proliferating",0,0,-0.252358161783182,4,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","NK_1",0,0,0.143617899144057,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","NK_2",0,0,-0.179592172111079,4,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","NK_3",0,0,0.355264948318979,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","NK_CD56bright",0,0,0.21840379780503,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","Platelet",1,3,1.51611273002973,17,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","Treg Memory",1,0,-0.377085056815017,907,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","Treg Naive",0,0,-0.474621715822273,1033,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","cDC2_1",0,0,0.32422732239249,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","cDC2_2",0,0,0.355481719039735,5,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","dnT_1",0,0,-0.454078097268916,8,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","dnT_2",0,0,-0.325907482014383,20,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_1",0,0,-0.294570975245638,6,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_2",0,0,-0.153719272826854,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_3",0,0,-0.359723714452386,5,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_4",0,0,-0.447574975646222,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD4","pDC",0,0,0.428145892161181,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD14 Mono",0,0,0.561985390203979,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Naive",0,0,-0.669567900129974,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Proliferating",0,0,0.0367105209528158,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_1",0,0,-0.307166667883532,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_3",0,0,-0.456048740184883,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TEM_3",0,0,-0.475558105052962,1,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive",1,0,-0.427263448045232,8836,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive_2",0,0,-0.31750741724258,173,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Proliferating",0,0,-0.12099307640178,34,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_1",0,0,-0.344047435965574,583,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_2",1,1,-0.298837770401336,874,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_3",0,0,-0.259906602160558,404,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_1",2,0,-0.314065162810815,1979,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_2",2,0,-0.235562270016761,1803,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_3",1,0,-0.228952224130372,211,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_4",9,0,-0.189962534266231,2696,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_5",6,0,-0.188644749190148,1544,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_6",1,0,-0.281711426217316,238,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","MAIT",0,0,-0.329619565889555,1181,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK Proliferating",0,0,-0.129942527644316,14,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_1",0,0,-0.1569379895896,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_2",0,0,0.0321601273104903,11,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_4",0,0,-0.238391230116262,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","NK_CD56bright",0,0,-0.261373853123734,4,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","Platelet",0,0,-0.305529518384111,13,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","Treg Memory",0,0,-0.345232920210305,3,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_1",0,0,-0.357828612848198,6,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_2",0,0,-0.451762591842654,2,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_1",0,0,-0.19472506750328,30,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_2",1,0,-0.169950446573911,111,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_3",0,0,-0.314793055968325,5,"UCell","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_4",0,0,-0.222762354649731,47,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate kappa",0,0,-0.38511329303394,576,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate lambda",0,0,-0.395182162302201,506,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory kappa",1,1,-0.376479432413098,1403,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory lambda",0,1,-0.383323916533153,888,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive kappa",0,0,-0.40851076953508,130,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive lambda",0,0,-0.431714819177891,28,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD14 Mono",0,0,-0.243120773114583,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD4 TCM_3",0,0,-0.0210785825579332,2,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 Naive",0,0,-0.399589820642411,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 TEM_2",0,0,-0.336923375914643,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 TEM_6",0,0,-0.251397473361649,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","Doublet",1,0,3.11436209496522,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","NK_3",0,0,-0.408063585181071,1,"UCell","Standard",TRUE,"percentile"
"Total-memory-B-cells","Plasma",0,0,-0.48485953961633,10,"UCell","Standard",TRUE,"percentile"
"cDC1","cDC1",0,0,0.106635500421066,9,"UCell","Standard",TRUE,"percentile"
"cDC1","cDC2_2",0,0,-0.012358487654778,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD14 Mono",450,834,0.471939823069844,4183,"UCell","Standard",TRUE,"percentile"
"cDC2","CD16 Mono",19,16,0.377103761841499,212,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 CTL",0,0,-0.183213228469169,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 Naive",0,1,-0.485923686790952,15,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_1",0,0,-0.336541563849673,16,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_2",0,0,-0.100052097415338,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TCM_3",0,0,-0.442328138882459,4,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_1",0,0,-0.29253464423247,2,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_2",0,0,-0.547979232214773,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD4 TEM_3",0,0,-0.240460405178027,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD8 Naive",0,0,-0.434640989307756,15,"UCell","Standard",TRUE,"percentile"
"cDC2","CD8 TCM_2",0,0,-0.277212895560824,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD8 TEM_1",0,0,-0.459218190874731,6,"UCell","Standard",TRUE,"percentile"
"cDC2","CD8 TEM_4",0,0,-0.742678752312372,1,"UCell","Standard",TRUE,"percentile"
"cDC2","CD8 TEM_5",0,0,-0.185085339239338,1,"UCell","Standard",TRUE,"percentile"
